county,species,month,hour,n_collisions,risk_score
Jämtlands,Roe Deer,9,23,10,0.0492
Jämtlands,Roe Deer,10,0,14,0.0710
Jämtlands,Roe Deer,10,1,6,0.0273
Jämtlands,Roe Deer,10,2,4,0.0164
Jämtlands,Roe Deer,10,3,6,0.0273
Jämtlands,Roe Deer,10,4,11,0.0546
Jämtlands,Roe Deer,10,5,27,0.1421
Jämtlands,Roe Deer,10,6,76,0.4098
Jämtlands,Roe Deer,10,7,137,0.7432
Jämtlands,Roe Deer,10,8,84,0.4536
Jämtlands,Roe Deer,10,9,31,0.1639
Jämtlands,Roe Deer,10,10,23,0.1202
Jämtlands,Roe Deer,10,11,10,0.0492
Jämtlands,Roe Deer,10,12,18,0.0929
Jämtlands,Roe Deer,10,13,19,0.0984
Jämtlands,Roe Deer,10,14,16,0.0820
Jämtlands,Roe Deer,10,15,16,0.0820
Jämtlands,Roe Deer,10,16,36,0.1913
Jämtlands,Roe Deer,10,17,71,0.3825
Jämtlands,Roe Deer,10,18,106,0.5738
Jämtlands,Roe Deer,10,19,104,0.5628
Jämtlands,Roe Deer,10,20,41,0.2186
Jämtlands,Roe Deer,10,21,44,0.2350
Jämtlands,Roe Deer,10,22,47,0.2514
Jämtlands,Roe Deer,10,23,27,0.1421
Jämtlands,Roe Deer,11,0,33,0.1749
Jämtlands,Roe Deer,11,1,29,0.1530
Jämtlands,Roe Deer,11,2,26,0.1366
Jämtlands,Roe Deer,11,3,29,0.1530
Jämtlands,Roe Deer,11,4,27,0.1421
Jämtlands,Roe Deer,11,5,44,0.2350
Jämtlands,Roe Deer,11,6,136,0.7377
Jämtlands,Roe Deer,11,7,160,0.8689
Jämtlands,Roe Deer,11,8,122,0.6612
Jämtlands,Roe Deer,11,9,40,0.2131
Jämtlands,Roe Deer,11,10,28,0.1475
Jämtlands,Roe Deer,11,11,24,0.1257
Jämtlands,Roe Deer,11,12,41,0.2186
Jämtlands,Roe Deer,11,13,14,0.0710
Jämtlands,Roe Deer,11,14,31,0.1639
Jämtlands,Roe Deer,11,15,48,0.2568
Jämtlands,Roe Deer,11,16,158,0.8579
Jämtlands,Roe Deer,11,17,184,1.0000
Jämtlands,Roe Deer,11,18,118,0.6393
Jämtlands,Roe Deer,11,19,102,0.5519
Jämtlands,Roe Deer,11,20,113,0.6120
Jämtlands,Roe Deer,11,21,122,0.6612
Jämtlands,Roe Deer,11,22,73,0.3934
Jämtlands,Roe Deer,11,23,66,0.3552
Jämtlands,Roe Deer,12,0,38,0.2022
Jämtlands,Roe Deer,12,1,26,0.1366
Jämtlands,Roe Deer,12,2,27,0.1421
Jämtlands,Roe Deer,12,3,29,0.1530
Jämtlands,Roe Deer,12,4,21,0.1093
Jämtlands,Roe Deer,12,5,46,0.2459
Jämtlands,Roe Deer,12,6,144,0.7814
Jämtlands,Roe Deer,12,7,113,0.6120
Jämtlands,Roe Deer,12,8,119,0.6448
Jämtlands,Roe Deer,12,9,77,0.4153
Jämtlands,Roe Deer,12,10,52,0.2787
Jämtlands,Roe Deer,12,11,33,0.1749
Jämtlands,Roe Deer,12,12,35,0.1858
Jämtlands,Roe Deer,12,13,26,0.1366
Jämtlands,Roe Deer,12,14,28,0.1475
Jämtlands,Roe Deer,12,15,47,0.2514
Jämtlands,Roe Deer,12,16,182,0.9891
Jämtlands,Roe Deer,12,17,141,0.7650
Jämtlands,Roe Deer,12,18,108,0.5847
Jämtlands,Roe Deer,12,19,80,0.4317
Jämtlands,Roe Deer,12,20,83,0.4481
Jämtlands,Roe Deer,12,21,113,0.6120
Jämtlands,Roe Deer,12,22,78,0.4208
Jämtlands,Roe Deer,12,23,74,0.3989
Jämtlands,Wild Boar,2,15,1,0.0000
Jämtlands,Wild Boar,9,7,1,0.0000
Jämtlands,Wolverine,1,17,1,0.0000
Jämtlands,Wolverine,2,10,1,0.0000
Jämtlands,Wolverine,8,6,1,0.0000
Jönköpings,Fallow Deer,1,3,1,0.0000
Jönköpings,Fallow Deer,1,4,2,0.0345
Jönköpings,Fallow Deer,1,6,5,0.1379
Jönköpings,Fallow Deer,1,7,7,0.2069
Jönköpings,Fallow Deer,1,8,2,0.0345
Jönköpings,Fallow Deer,1,9,4,0.1034
Jönköpings,Fallow Deer,1,10,1,0.0000
Jönköpings,Fallow Deer,1,11,2,0.0345
Jönköpings,Fallow Deer,1,15,3,0.0690
Jönköpings,Fallow Deer,1,16,10,0.3103
Jönköpings,Fallow Deer,1,17,14,0.4483
Jönköpings,Fallow Deer,1,18,4,0.1034
Jönköpings,Fallow Deer,1,19,8,0.2414
Jönköpings,Fallow Deer,1,20,3,0.0690
Jönköpings,Fallow Deer,1,21,1,0.0000
Jönköpings,Fallow Deer,1,22,1,0.0000
Jönköpings,Fallow Deer,1,23,1,0.0000
Jönköpings,Fallow Deer,2,4,1,0.0000
Jönköpings,Fallow Deer,2,5,1,0.0000
Jönköpings,Fallow Deer,2,6,6,0.1724
Jönköpings,Fallow Deer,2,7,1,0.0000
Jönköpings,Fallow Deer,2,11,2,0.0345
Jönköpings,Fallow Deer,2,14,1,0.0000
Jönköpings,Fallow Deer,2,16,1,0.0000
Jönköpings,Fallow Deer,2,17,6,0.1724
Jönköpings,Fallow Deer,2,18,3,0.0690
Jönköpings,Fallow Deer,2,19,3,0.0690
Jönköpings,Fallow Deer,2,20,1,0.0000
Jönköpings,Fallow Deer,2,21,2,0.0345
Jönköpings,Fallow Deer,2,22,2,0.0345
Jönköpings,Fallow Deer,3,0,1,0.0000
Jönköpings,Fallow Deer,3,5,1,0.0000
Jönköpings,Fallow Deer,3,6,1,0.0000
Jönköpings,Fallow Deer,3,7,3,0.0690
Jönköpings,Fallow Deer,3,8,2,0.0345
Jönköpings,Fallow Deer,3,10,1,0.0000
Jönköpings,Fallow Deer,3,13,2,0.0345
Jönköpings,Fallow Deer,3,17,2,0.0345
Jönköpings,Fallow Deer,3,18,3,0.0690
Jönköpings,Fallow Deer,3,19,4,0.1034
Jönköpings,Fallow Deer,3,20,5,0.1379
Jönköpings,Fallow Deer,3,21,2,0.0345
Jönköpings,Fallow Deer,3,23,1,0.0000
Jönköpings,Fallow Deer,4,3,1,0.0000
Jönköpings,Fallow Deer,4,5,2,0.0345
Jönköpings,Fallow Deer,4,6,4,0.1034
Jönköpings,Fallow Deer,4,8,2,0.0345
Jönköpings,Fallow Deer,4,9,1,0.0000
Jönköpings,Fallow Deer,4,13,1,0.0000
Jönköpings,Fallow Deer,4,17,2,0.0345
Jönköpings,Fallow Deer,4,19,1,0.0000
Jönköpings,Fallow Deer,4,20,2,0.0345
Jönköpings,Fallow Deer,4,22,1,0.0000
Jönköpings,Fallow Deer,5,0,1,0.0000
Jönköpings,Fallow Deer,5,1,2,0.0345
Jönköpings,Fallow Deer,5,2,1,0.0000
Jönköpings,Fallow Deer,5,4,1,0.0000
Jönköpings,Fallow Deer,5,5,1,0.0000
Jönköpings,Fallow Deer,5,7,2,0.0345
Jönköpings,Fallow Deer,5,9,2,0.0345
Jönköpings,Fallow Deer,5,11,2,0.0345
Jönköpings,Fallow Deer,5,12,1,0.0000
Jönköpings,Fallow Deer,5,15,1,0.0000
Jönköpings,Fallow Deer,5,18,1,0.0000
Jönköpings,Fallow Deer,5,19,1,0.0000
Jönköpings,Fallow Deer,5,20,1,0.0000
Jönköpings,Fallow Deer,5,21,2,0.0345
Jönköpings,Fallow Deer,5,22,2,0.0345
Jönköpings,Fallow Deer,5,23,1,0.0000
Jönköpings,Fallow Deer,6,0,1,0.0000
Jönköpings,Fallow Deer,6,5,1,0.0000
Jönköpings,Fallow Deer,6,6,2,0.0345
Jönköpings,Fallow Deer,6,7,2,0.0345
Jönköpings,Fallow Deer,6,8,4,0.1034
Jönköpings,Fallow Deer,6,10,1,0.0000
Jönköpings,Fallow Deer,6,11,2,0.0345
Jönköpings,Fallow Deer,6,13,1,0.0000
Jönköpings,Fallow Deer,6,18,1,0.0000
Jönköpings,Fallow Deer,6,21,1,0.0000
Jönköpings,Fallow Deer,6,22,1,0.0000
Jönköpings,Fallow Deer,6,23,3,0.0690
Jönköpings,Fallow Deer,7,0,3,0.0690
Jönköpings,Fallow Deer,7,6,3,0.0690
Jönköpings,Fallow Deer,7,7,2,0.0345
Jönköpings,Fallow Deer,7,8,1,0.0000
Jönköpings,Fallow Deer,7,9,1,0.0000
Jönköpings,Fallow Deer,7,12,1,0.0000
Jönköpings,Fallow Deer,7,14,3,0.0690
Jönköpings,Fallow Deer,7,15,4,0.1034
Jönköpings,Fallow Deer,7,16,1,0.0000
Jönköpings,Fallow Deer,7,17,1,0.0000
Jönköpings,Fallow Deer,7,18,1,0.0000
Jönköpings,Fallow Deer,7,19,1,0.0000
Jönköpings,Fallow Deer,7,21,1,0.0000
Jönköpings,Fallow Deer,8,8,2,0.0345
Jönköpings,Fallow Deer,8,9,2,0.0345
Jönköpings,Fallow Deer,8,10,2,0.0345
Jönköpings,Fallow Deer,8,13,4,0.1034
Jönköpings,Fallow Deer,8,14,2,0.0345
Jönköpings,Fallow Deer,8,15,1,0.0000
Jönköpings,Fallow Deer,8,16,2,0.0345
Jönköpings,Fallow Deer,8,17,1,0.0000
Jönköpings,Fallow Deer,8,18,1,0.0000
Jönköpings,Fallow Deer,8,19,1,0.0000
Jönköpings,Fallow Deer,8,21,1,0.0000
Jönköpings,Fallow Deer,8,22,4,0.1034
Jönköpings,Fallow Deer,8,23,1,0.0000
Jönköpings,Fallow Deer,9,2,2,0.0345
Jönköpings,Fallow Deer,9,4,1,0.0000
Jönköpings,Fallow Deer,9,6,7,0.2069
Jönköpings,Fallow Deer,9,7,2,0.0345
Jönköpings,Fallow Deer,9,8,1,0.0000
Jönköpings,Fallow Deer,9,9,1,0.0000
Jönköpings,Fallow Deer,9,10,2,0.0345
Jönköpings,Fallow Deer,9,11,1,0.0000
Jönköpings,Fallow Deer,9,13,1,0.0000
Jönköpings,Fallow Deer,9,14,1,0.0000
Jönköpings,Fallow Deer,9,16,1,0.0000
Jönköpings,Fallow Deer,9,17,3,0.0690
Jönköpings,Fallow Deer,9,18,1,0.0000
Jönköpings,Fallow Deer,9,19,4,0.1034
Jönköpings,Fallow Deer,9,20,5,0.1379
Jönköpings,Fallow Deer,9,21,2,0.0345
Jönköpings,Fallow Deer,9,22,2,0.0345
Jönköpings,Fallow Deer,9,23,1,0.0000
Jönköpings,Fallow Deer,10,2,1,0.0000
Jönköpings,Fallow Deer,10,4,1,0.0000
Jönköpings,Fallow Deer,10,6,10,0.3103
Jönköpings,Fallow Deer,10,7,9,0.2759
Jönköpings,Fallow Deer,10,8,6,0.1724
Jönköpings,Fallow Deer,10,9,5,0.1379
Jönköpings,Fallow Deer,10,10,1,0.0000
Jönköpings,Fallow Deer,10,11,2,0.0345
Jönköpings,Fallow Deer,10,12,1,0.0000
Jönköpings,Fallow Deer,10,13,4,0.1034
Jönköpings,Fallow Deer,10,14,2,0.0345
Jönköpings,Fallow Deer,10,15,2,0.0345
Jönköpings,Fallow Deer,10,16,1,0.0000
Jönköpings,Fallow Deer,10,17,6,0.1724
Jönköpings,Fallow Deer,10,18,10,0.3103
Jönköpings,Fallow Deer,10,19,10,0.3103
Jönköpings,Fallow Deer,10,20,6,0.1724
Jönköpings,Fallow Deer,10,21,4,0.1034
Jönköpings,Fallow Deer,10,22,5,0.1379
Jönköpings,Fallow Deer,10,23,1,0.0000
Jönköpings,Fallow Deer,11,0,2,0.0345
Jönköpings,Fallow Deer,11,2,1,0.0000
Jönköpings,Fallow Deer,11,3,1,0.0000
Jönköpings,Fallow Deer,11,4,2,0.0345
Jönköpings,Fallow Deer,11,5,1,0.0000
Jönköpings,Fallow Deer,11,6,11,0.3448
Jönköpings,Fallow Deer,11,7,16,0.5172
Jönköpings,Fallow Deer,11,8,4,0.1034
Jönköpings,Fallow Deer,11,9,4,0.1034
Jönköpings,Fallow Deer,11,10,2,0.0345
Jönköpings,Fallow Deer,11,11,3,0.0690
Jönköpings,Fallow Deer,11,12,4,0.1034
Jönköpings,Fallow Deer,11,13,2,0.0345
Jönköpings,Fallow Deer,11,14,2,0.0345
Jönköpings,Fallow Deer,11,15,3,0.0690
Jönköpings,Fallow Deer,11,16,29,0.9655
Jönköpings,Fallow Deer,11,17,30,1.0000
Jönköpings,Fallow Deer,11,18,5,0.1379
Jönköpings,Fallow Deer,11,19,6,0.1724
Jönköpings,Fallow Deer,11,20,6,0.1724
Jönköpings,Fallow Deer,11,21,5,0.1379
Jönköpings,Fallow Deer,11,22,1,0.0000
Jönköpings,Fallow Deer,11,23,2,0.0345
Jönköpings,Fallow Deer,12,0,2,0.0345
Jönköpings,Fallow Deer,12,1,2,0.0345
Jönköpings,Fallow Deer,12,2,2,0.0345
Jönköpings,Fallow Deer,12,3,1,0.0000
Jönköpings,Fallow Deer,12,4,2,0.0345
Jönköpings,Fallow Deer,12,5,3,0.0690
Jönköpings,Fallow Deer,12,6,7,0.2069
Jönköpings,Fallow Deer,12,7,5,0.1379
Jönköpings,Fallow Deer,12,8,5,0.1379
Jönköpings,Fallow Deer,12,9,2,0.0345
Jönköpings,Fallow Deer,12,10,1,0.0000
Jönköpings,Fallow Deer,12,13,2,0.0345
Jönköpings,Fallow Deer,12,15,3,0.0690
Jönköpings,Fallow Deer,12,16,23,0.7586
Jönköpings,Fallow Deer,12,17,10,0.3103
Jönköpings,Fallow Deer,12,18,9,0.2759
Jönköpings,Fallow Deer,12,19,5,0.1379
Jönköpings,Fallow Deer,12,20,4,0.1034
Jönköpings,Fallow Deer,12,21,1,0.0000
Jönköpings,Fallow Deer,12,22,5,0.1379
Jönköpings,Fallow Deer,12,23,1,0.0000
Jönköpings,Moose,1,0,8,0.0565
Jönköpings,Moose,1,1,5,0.0323
Jönköpings,Moose,1,2,6,0.0403
Jönköpings,Moose,1,3,3,0.0161
Jönköpings,Moose,1,4,6,0.0403
Jönköpings,Moose,1,5,16,0.1210
Jönköpings,Moose,1,6,19,0.1452
Jönköpings,Moose,1,7,23,0.1774
Jönköpings,Moose,1,8,20,0.1532
Jönköpings,Moose,1,9,12,0.0887
Jönköpings,Moose,1,10,4,0.0242
Jönköpings,Moose,1,11,4,0.0242
Jönköpings,Moose,1,12,7,0.0484
Jönköpings,Moose,1,13,10,0.0726
Jönköpings,Moose,1,14,7,0.0484
Jönköpings,Moose,1,15,12,0.0887
Jönköpings,Moose,1,16,52,0.4113
Jönköpings,Moose,1,17,114,0.9113
Jönköpings,Moose,1,18,64,0.5081
Jönköpings,Moose,1,19,33,0.2581
Jönköpings,Moose,1,20,24,0.1855
Jönköpings,Moose,1,21,20,0.1532
Jönköpings,Moose,1,22,23,0.1774
Jönköpings,Moose,1,23,17,0.1290
Jönköpings,Moose,2,0,6,0.0403
Jönköpings,Moose,2,1,6,0.0403
Jönköpings,Moose,2,2,1,0.0000
Jönköpings,Moose,2,3,6,0.0403
Jönköpings,Moose,2,4,7,0.0484
Jönköpings,Moose,2,5,7,0.0484
Jönköpings,Moose,2,6,17,0.1290
Jönköpings,Moose,2,7,17,0.1290
Jönköpings,Moose,2,8,13,0.0968
Jönköpings,Moose,2,9,3,0.0161
Jönköpings,Moose,2,10,9,0.0645
Jönköpings,Moose,2,11,2,0.0081
Jönköpings,Moose,2,12,3,0.0161
Jönköpings,Moose,2,13,3,0.0161
Jönköpings,Moose,2,14,3,0.0161
Jönköpings,Moose,2,15,8,0.0565
Jönköpings,Moose,2,16,9,0.0645
Jönköpings,Moose,2,17,40,0.3145
Jönköpings,Moose,2,18,77,0.6129
Jönköpings,Moose,2,19,48,0.3790
Jönköpings,Moose,2,20,21,0.1613
Jönköpings,Moose,2,21,9,0.0645
Jönköpings,Moose,2,22,10,0.0726
Jönköpings,Moose,2,23,16,0.1210
Jönköpings,Moose,3,0,4,0.0242
Jönköpings,Moose,3,1,4,0.0242
Jönköpings,Moose,3,3,2,0.0081
Jönköpings,Moose,3,4,7,0.0484
Jönköpings,Moose,3,5,12,0.0887
Jönköpings,Moose,3,6,16,0.1210
Jönköpings,Moose,3,7,12,0.0887
Jönköpings,Moose,3,8,7,0.0484
Jönköpings,Moose,3,9,5,0.0323
Jönköpings,Moose,3,10,2,0.0081
Jönköpings,Moose,3,11,4,0.0242
Jönköpings,Moose,3,12,5,0.0323
Jönköpings,Moose,3,13,2,0.0081
Jönköpings,Moose,3,14,7,0.0484
Jönköpings,Moose,3,15,3,0.0161
Jönköpings,Moose,3,16,5,0.0323
Jönköpings,Moose,3,17,9,0.0645
Jönköpings,Moose,3,18,30,0.2339
Jönköpings,Moose,3,19,40,0.3145
Jönköpings,Moose,3,20,14,0.1048
Jönköpings,Moose,3,21,13,0.0968
Jönköpings,Moose,3,22,9,0.0645
Jönköpings,Moose,3,23,7,0.0484
Jönköpings,Moose,4,0,4,0.0242
Jönköpings,Moose,4,1,2,0.0081
Jönköpings,Moose,4,2,5,0.0323
Jönköpings,Moose,4,3,6,0.0403
Jönköpings,Moose,4,4,7,0.0484
Jönköpings,Moose,4,5,12,0.0887
Jönköpings,Moose,4,6,10,0.0726
Jönköpings,Moose,4,7,8,0.0565
Jönköpings,Moose,4,8,5,0.0323
Jönköpings,Moose,4,9,6,0.0403
Jönköpings,Moose,4,10,5,0.0323
Jönköpings,Moose,4,11,8,0.0565
Jönköpings,Moose,4,12,4,0.0242
Jönköpings,Moose,4,13,2,0.0081
Jönköpings,Moose,4,14,2,0.0081
Jönköpings,Moose,4,15,7,0.0484
Jönköpings,Moose,4,16,4,0.0242
Jönköpings,Moose,4,17,3,0.0161
Jönköpings,Moose,4,18,5,0.0323
Jönköpings,Moose,4,19,8,0.0565
Jönköpings,Moose,4,20,27,0.2097
Jönköpings,Moose,4,21,46,0.3629
Jönköpings,Moose,4,22,30,0.2339
Jönköpings,Moose,4,23,9,0.0645
Jönköpings,Moose,5,0,8,0.0565
Jönköpings,Moose,5,1,6,0.0403
Jönköpings,Moose,5,2,3,0.0161
Jönköpings,Moose,5,3,9,0.0645
Jönköpings,Moose,5,4,10,0.0726
Jönköpings,Moose,5,5,11,0.0806
Jönköpings,Moose,5,6,8,0.0565
Jönköpings,Moose,5,7,8,0.0565
Jönköpings,Moose,5,8,10,0.0726
Jönköpings,Moose,5,9,9,0.0645
Jönköpings,Moose,5,10,9,0.0645
Jönköpings,Moose,5,11,9,0.0645
Jönköpings,Moose,5,12,3,0.0161
Jönköpings,Moose,5,13,8,0.0565
Jönköpings,Moose,5,14,7,0.0484
Jönköpings,Moose,5,15,8,0.0565
Jönköpings,Moose,5,16,8,0.0565
Jönköpings,Moose,5,17,5,0.0323
Jönköpings,Moose,5,18,11,0.0806
Jönköpings,Moose,5,19,4,0.0242
Jönköpings,Moose,5,20,11,0.0806
Jönköpings,Moose,5,21,20,0.1532
Jönköpings,Moose,5,22,44,0.3468
Jönköpings,Moose,5,23,20,0.1532
Jönköpings,Moose,6,0,19,0.1452
Jönköpings,Moose,6,1,14,0.1048
Jönköpings,Moose,6,2,16,0.1210
Jönköpings,Moose,6,3,11,0.0806
Jönköpings,Moose,6,4,8,0.0565
Jönköpings,Moose,6,5,12,0.0887
Jönköpings,Moose,6,6,10,0.0726
Jönköpings,Moose,6,7,21,0.1613
Jönköpings,Moose,6,8,10,0.0726
Jönköpings,Moose,6,9,13,0.0968
Jönköpings,Moose,6,10,9,0.0645
Jönköpings,Moose,6,11,10,0.0726
Jönköpings,Moose,6,12,5,0.0323
Jönköpings,Moose,6,13,9,0.0645
Jönköpings,Moose,6,14,13,0.0968
Jönköpings,Moose,6,15,8,0.0565
Jönköpings,Moose,6,16,11,0.0806
Jönköpings,Moose,6,17,9,0.0645
Jönköpings,Moose,6,18,11,0.0806
Jönköpings,Moose,6,19,6,0.0403
Jönköpings,Moose,6,20,5,0.0323
Jönköpings,Moose,6,21,17,0.1290
Jönköpings,Moose,6,22,45,0.3548
Jönköpings,Moose,6,23,47,0.3710
Jönköpings,Moose,7,0,13,0.0968
Jönköpings,Moose,7,1,8,0.0565
Jönköpings,Moose,7,2,7,0.0484
Jönköpings,Moose,7,3,10,0.0726
Jönköpings,Moose,7,4,9,0.0645
Jönköpings,Moose,7,5,3,0.0161
Jönköpings,Moose,7,6,4,0.0242
Jönköpings,Moose,7,7,8,0.0565
Jönköpings,Moose,7,8,2,0.0081
Jönköpings,Moose,7,9,4,0.0242
Jönköpings,Moose,7,10,7,0.0484
Jönköpings,Moose,7,11,9,0.0645
Jönköpings,Moose,7,12,3,0.0161
Jönköpings,Moose,7,13,6,0.0403
Jönköpings,Moose,7,14,9,0.0645
Jönköpings,Moose,7,15,7,0.0484
Jönköpings,Moose,7,16,3,0.0161
Jönköpings,Moose,7,17,5,0.0323
Jönköpings,Moose,7,18,11,0.0806
Jönköpings,Moose,7,19,8,0.0565
Jönköpings,Moose,7,20,10,0.0726
Jönköpings,Moose,7,21,21,0.1613
Jönköpings,Moose,7,22,41,0.3226
Jönköpings,Moose,7,23,38,0.2984
Jönköpings,Moose,8,0,14,0.1048
Jönköpings,Moose,8,1,12,0.0887
Jönköpings,Moose,8,2,9,0.0645
Jönköpings,Moose,8,3,6,0.0403
Jönköpings,Moose,8,4,15,0.1129
Jönköpings,Moose,8,5,27,0.2097
Jönköpings,Moose,8,6,23,0.1774
Jönköpings,Moose,8,7,15,0.1129
Jönköpings,Moose,8,8,7,0.0484
Jönköpings,Moose,8,9,4,0.0242
Jönköpings,Moose,8,11,7,0.0484
Jönköpings,Moose,8,12,4,0.0242
Jönköpings,Moose,8,13,3,0.0161
Jönköpings,Moose,8,14,7,0.0484
Jönköpings,Moose,8,15,8,0.0565
Jönköpings,Moose,8,16,7,0.0484
Jönköpings,Moose,8,17,8,0.0565
Jönköpings,Moose,8,18,6,0.0403
Jönköpings,Moose,8,19,8,0.0565
Jönköpings,Moose,8,20,27,0.2097
Jönköpings,Moose,8,21,55,0.4355
Jönköpings,Moose,8,22,47,0.3710
Jönköpings,Moose,8,23,18,0.1371
Jönköpings,Moose,9,0,18,0.1371
Jönköpings,Moose,9,1,9,0.0645
Jönköpings,Moose,9,2,8,0.0565
Jönköpings,Moose,9,3,8,0.0565
Jönköpings,Moose,9,4,11,0.0806
Jönköpings,Moose,9,5,37,0.2903
Jönköpings,Moose,9,6,81,0.6452
Jönköpings,Moose,9,7,42,0.3306
Jönköpings,Moose,9,8,20,0.1532
Jönköpings,Moose,9,9,19,0.1452
Jönköpings,Moose,9,10,17,0.1290
Jönköpings,Moose,9,11,12,0.0887
Jönköpings,Moose,9,12,17,0.1290
Jönköpings,Moose,9,13,11,0.0806
Jönköpings,Moose,9,14,10,0.0726
Jönköpings,Moose,9,15,8,0.0565
Jönköpings,Moose,9,16,13,0.0968
Jönköpings,Moose,9,17,17,0.1290
Jönköpings,Moose,9,18,23,0.1774
Jönköpings,Moose,9,19,44,0.3468
Jönköpings,Moose,9,20,107,0.8548
Jönköpings,Moose,9,21,68,0.5403
Jönköpings,Moose,9,22,38,0.2984
Jönköpings,Moose,9,23,22,0.1694
Jönköpings,Moose,10,0,10,0.0726
Jönköpings,Moose,10,1,4,0.0242
Jönköpings,Moose,10,2,4,0.0242
Jönköpings,Moose,10,3,5,0.0323
Jönköpings,Moose,10,4,8,0.0565
Jönköpings,Moose,10,5,31,0.2419
Jönköpings,Moose,10,6,53,0.4194
Jönköpings,Moose,10,7,69,0.5484
Jönköpings,Moose,10,8,26,0.2016
Jönköpings,Moose,10,9,10,0.0726
Jönköpings,Moose,10,10,13,0.0968
Jönköpings,Moose,10,11,6,0.0403
Jönköpings,Moose,10,12,15,0.1129
Jönköpings,Moose,10,13,18,0.1371
Jönköpings,Moose,10,14,11,0.0806
Jönköpings,Moose,10,15,15,0.1129
Jönköpings,Moose,10,16,12,0.0887
Jönköpings,Moose,10,17,35,0.2742
Jönköpings,Moose,10,18,72,0.5726
Jönköpings,Moose,10,19,125,1.0000
Jönköpings,Moose,10,20,54,0.4274
Jönköpings,Moose,10,21,31,0.2419
Jönköpings,Moose,10,22,26,0.2016
Jönköpings,Moose,10,23,23,0.1774
Jönköpings,Moose,11,0,6,0.0403
Jönköpings,Moose,11,1,3,0.0161
Jönköpings,Moose,11,2,5,0.0323
Jönköpings,Moose,11,3,4,0.0242
Jönköpings,Moose,11,4,6,0.0403
Jönköpings,Moose,11,5,7,0.0484
Jönköpings,Moose,11,6,32,0.2500
Jönköpings,Moose,11,7,32,0.2500
Jönköpings,Moose,11,8,18,0.1371
Jönköpings,Moose,11,9,8,0.0565
Jönköpings,Moose,11,10,6,0.0403
Jönköpings,Moose,11,11,9,0.0645
Jönköpings,Moose,11,12,10,0.0726
Jönköpings,Moose,11,13,7,0.0484
Jönköpings,Moose,11,14,7,0.0484
Jönköpings,Moose,11,15,13,0.0968
Jönköpings,Moose,11,16,65,0.5161
Jönköpings,Moose,11,17,118,0.9435
Jönköpings,Moose,11,18,60,0.4758
Jönköpings,Moose,11,19,33,0.2581
Jönköpings,Moose,11,20,19,0.1452
Jönköpings,Moose,11,21,26,0.2016
Jönköpings,Moose,11,22,14,0.1048
Jönköpings,Moose,11,23,13,0.0968
Jönköpings,Moose,12,0,10,0.0726
Jönköpings,Moose,12,1,7,0.0484
Jönköpings,Moose,12,2,5,0.0323
Jönköpings,Moose,12,3,5,0.0323
Jönköpings,Moose,12,4,4,0.0242
Jönköpings,Moose,12,5,9,0.0645
Jönköpings,Moose,12,6,24,0.1855
Jönköpings,Moose,12,7,19,0.1452
Jönköpings,Moose,12,8,24,0.1855
Jönköpings,Moose,12,9,16,0.1210
Jönköpings,Moose,12,10,11,0.0806
Jönköpings,Moose,12,11,12,0.0887
Jönköpings,Moose,12,12,13,0.0968
Jönköpings,Moose,12,13,12,0.0887
Jönköpings,Moose,12,14,8,0.0565
Jönköpings,Moose,12,15,19,0.1452
Jönköpings,Moose,12,16,73,0.5806
Jönköpings,Moose,12,17,84,0.6694
Jönköpings,Moose,12,18,53,0.4194
Jönköpings,Moose,12,19,23,0.1774
Jönköpings,Moose,12,20,26,0.2016
Jönköpings,Moose,12,21,18,0.1371
Jönköpings,Moose,12,22,22,0.1694
Jönköpings,Moose,12,23,13,0.0968
Jönköpings,Other,1,1,1,0.0000
Jönköpings,Other,1,7,2,0.2000
Jönköpings,Other,1,9,1,0.0000
Jönköpings,Other,1,12,1,0.0000
Jönköpings,Other,1,16,1,0.0000
Jönköpings,Other,1,17,1,0.0000
Jönköpings,Other,1,18,2,0.2000
Jönköpings,Other,1,19,4,0.6000
Jönköpings,Other,1,20,2,0.2000
Jönköpings,Other,1,21,1,0.0000
Jönköpings,Other,1,23,1,0.0000
Jönköpings,Other,2,7,2,0.2000
Jönköpings,Other,2,8,2,0.2000
Jönköpings,Other,2,10,1,0.0000
Jönköpings,Other,2,12,1,0.0000
Jönköpings,Other,2,14,1,0.0000
Jönköpings,Other,2,16,2,0.2000
Jönköpings,Other,2,17,2,0.2000
Jönköpings,Other,2,18,1,0.0000
Jönköpings,Other,2,19,1,0.0000
Jönköpings,Other,2,20,1,0.0000
Jönköpings,Other,2,22,2,0.2000
Jönköpings,Other,3,6,1,0.0000
Jönköpings,Other,3,7,1,0.0000
Jönköpings,Other,3,8,1,0.0000
Jönköpings,Other,3,9,1,0.0000
Jönköpings,Other,3,16,1,0.0000
Jönköpings,Other,3,19,1,0.0000
Jönköpings,Other,3,20,4,0.6000
Jönköpings,Other,3,21,4,0.6000
Jönköpings,Other,3,23,1,0.0000
Jönköpings,Other,4,0,1,0.0000
Jönköpings,Other,4,1,1,0.0000
Jönköpings,Other,4,5,3,0.4000
Jönköpings,Other,4,6,1,0.0000
Jönköpings,Other,4,9,1,0.0000
Jönköpings,Other,4,11,1,0.0000
Jönköpings,Other,4,12,1,0.0000
Jönköpings,Other,4,14,1,0.0000
